,finish,club_name,age,sex,year,og_name,squad,tie,club_short,club_id,club_zone,loc,state
5740,84,NORTH SAN DIEGO STARS,16,Girls,2019,NORTH SAN DIEGO STARS,A,0.0,NORTH SAN DIEGO STARS,1371,Pacific Southwest Zone,"101 Wave Drive, Vista, CA 92083",CA
5741,84,SAN FRANCISCO WATER POLO CLUB WARRIORS,18,Girls,2019,SAN FRANCISCO WATER POLO CLUB WARRIORS,A,0.0,SAN FRANCISCO WARRIORS,31681,Pacific Zone,"2155 37th Ave, San Francisco, CA 94116",CA
5742,85,KEARNS,16,Girls,2019,KEARNS,A,0.0,KEARNS,635,Mountain Zone,"5624 S 4800 W, Kearns, UT 84118",UT
5743,85,LONGHORN AQUATICS,18,Girls,2019,LONGHORN AQUATICS,A,0.0,LONGHORN,20672,Southwest Zone,"686 E Martin Luther King Jr Blvd, Austin, TX 78701",TX
5744,86,TIMBERWOLVES WATER POLO CLUB,16,Girls,2019,TIMBERWOLVES WATER POLO CLUB,A,0.0,TIMBERWOLVES,32671,Central California Zone,"2940 N Leonard Avenue, Clovis, CA 93619",CA
5745,86,209 WATER POLO,18,Girls,2019,209 WATER POLO,A,0.0,209,31318,Central California Zone,"1800 Buhach Road, Atwater, CA 95301",CA
5746,87,AMERICAN RIVER WATER POLO,16,Girls,2019,AMERICAN RIVER WATER POLO B,B,0.0,AMERICAN RIVER,85,Central California Zone,"4540 American River Dr, Sacramento, CA 95864",CA
5747,87,SPARTAN WATER POLO MI,18,Girls,2019,SPARTAN WATER POLO (MI),A,0.0,SPARTAN MI,1597,Midwest Zone,"1001 S Barnes Road, Mason, MI 48854",MI
5748,88,SAN JOSEALMADEN WATER POLO,16,Girls,2019,SAN JOSE/ALMADEN WATER POLO,A,0.0,SAN JOSE/ALMADEN,1224,Pacific Zone,"6677 Camden Ave, San Jose, CA 95120",CA
5749,88,SILICON VALLEY OUTLAWS,18,Girls,2019,SILICON VALLEY OUTLAWS,A,0.0,SILICON VALLEY OUTLAWS,15837,Pacific Zone,"100 Skyway Dr, San Jose, CA 95111",CA
5750,89,BIG VALLEY,16,Girls,2019,BIG VALLEY B,B,0.0,UNIVERSITY PACIFIC,29,Central California Zone,"5648 North El Dorado Street, Stockton, CA 95207",CA
5751,89,OLYMPUS AQUATICS,18,Girls,2019,OLYMPUS AQUATICS,A,0.0,OLYMPUS,21411,Mountain Zone,"4035 S 2300 E, Salt Lake City, UT 84123",UT
5752,90,LONGHORN AQUATICS,16,Girls,2019,LONGHORN AQUATICS,A,0.0,LONGHORN,20672,Southwest Zone,"686 E Martin Luther King Jr Blvd, Austin, TX 78701",TX
5753,90,PRAETORIAN WATER POLO,18,Girls,2019,PRAETORIAN WATER POLO,A,0.0,PRAETORIAN,21194,Central California Zone,"5550 N First Ave, Fresno, CA 93710",CA
5754,91,MAYFIELD 650 WATER POLO CLUB,16,Girls,2019,MAYFIELD 650 WATER POLO CLUB A,A,0.0,MAYFIELD 650,33559,Pacific Zone,"50 Valparaiso, Atherton, CA 94027",CA
5755,91,PUGET SOUND POLO,18,Girls,2019,PUGET SOUND POLO B,B,0.0,PUGET SOUND,64,Pacific Northwest & Hawaii Zone,"8805 40th St W, University Place, WA 98466",WA
5756,92,NORTHWEST ORCAS WATER POLO,16,Girls,2019,NORTHWEST ORCAS WATER POLO,A,0.0,NORTHWEST ORCAS,23472,Pacific Northwest & Hawaii Zone,"5464 119th Ave Se, Bellevue, WA 98006",WA
5757,92,VIPER PIGEONS,18,Girls,2019,VIPER PIGEONS BLACK,A,0.0,WEST HOUSTON,18461,Southwest Zone,"1011 Horace Mann, Rosenberg, TX 77471",TX
5758,93,MODESTOSTANISLAUS WATER POLO,16,Girls,2019,MODESTO/STANISLAUS WATER POLO WHITE (B),B,0.0,MODESTO/STANISLAUS,176,Central California Zone,"641 Norsemen Dr, Modesto, CA 95357",CA
5759,93,EUGENE CITY WATER POLO,18,Girls,2019,EUGENE CITY WATER POLO,A,0.0,EUGENE CITY,107,Pacific Northwest & Hawaii Zone,"2443 Willakenzie Road, Eugene, OR 97401",OR
5760,94,CFWPC,16,Girls,2019,CFWPC,A,0.0,CFWPC,20910,Southwest Zone,"11355 B Falcon Road, Houston, TX 77065",TX
5761,94,CHELSEA PIERS WATER POLO,18,Girls,2019,CHELSEA PIERS WATER POLO,A,0.0,CHELSEA PIERS,1335,Northeast Zone,"1 Blachley Road, Stamford, CT 06902",CT
5762,95,CHI WATER POLO CLUB,16,Girls,2019,CHI WATER POLO CLUB,A,0.0,CHI,30564,Midwest Zone,"5500 North St, Chicago, IL 60625",IL
5763,95,DYNAMO WATER POLO,18,Girls,2019,DYNAMO WATER POLO,A,0.0,DYNAMO,971,Southeast Zone,"3119 Shallowford Rd, Chamblee, GA 30341",GA
5764,96,SILICON VALLEY OUTLAWS,16,Girls,2019,SILICON VALLEY OUTLAWS,A,0.0,SILICON VALLEY OUTLAWS,15837,Pacific Zone,"100 Skyway Dr, San Jose, CA 95111",CA
5765,96,THUNDER WATER POLO,18,Girls,2019,THUNDER WATER POLO - SILVER,A,0.0,NORTH TEXAS THUNDER,21327,Southwest Zone,"1501 W Southlake Blvd, Southlake, TX 76092",TX
5766,97,SFV,16,Girls,2019,SFV,A,0.0,SFV,31348,Coastal California Zone,"208 Park Ave, San Fernando, CA 91340",CA
5767,98,SOUTH BAY UNITED WATER POLO,16,Girls,2019,SOUTH BAY UNITED WATER POLO,A,0.0,SOUTH BAY UNITED,1280,Coastal California Zone,"1401 Artesia Blvd, Manhattan Beach, CA 90266",CA
5768,99,SUPREME WATER POLO,16,Girls,2019,SUPREME WATER POLO,A,0.0,SUPREME,33580,Coastal California Zone,"13645 Riverside Dr, Sherman Oaks, CA 91423",CA
5769,100,SAN GABRIEL POLO CLUB,16,Girls,2019,SAN GABRIEL POLO CLUB,A,0.0,SAN GABRIEL,31404,Coastal California Zone,"845 W Colorado Blvd, Monrovia, CA 91016",CA
5770,101,FOOTHILL,16,Girls,2019,FOOTHILL BLACK (B),B,0.0,FOOTHILL,16519,Coastal California Zone,"575 N Amherst Ave, Claremont, CA 91711",CA
5771,102,CHAWP,16,Girls,2019,CHAWP C,C,0.0,CHAWP,1281,Southern Pacific Zone,"2605 Temescal Ave, Norco, CA 92860",CA
5772,103,209 WATER POLO,16,Girls,2019,209 WATER POLO,A,0.0,209,31318,Central California Zone,"1800 Buhach Road, Atwater, CA 95301",CA
5773,104,SOAC UCLS WATER POLO,16,Girls,2019,SOAC - UCLS WATER POLO B,B,0.0,SOAC - UCLS,26154,Pacific Zone,"33901 Syracuse Ave, Union City, CA 94587",CA
5774,105,222 WATER POLO,16,Girls,2019,222 WATER POLO,A,0.0,222,31320,Pacific Zone,"5000 Mitty Way, San Jose, CA 95129",CA
5775,106,CORONADO AQUATICS,16,Girls,2019,CORONADO AQUATICS B,B,0.0,CORONADO,86,Pacific Southwest Zone,"818 Sixth Street650 D Avenue611 Adella Lane, Coronado, CA 92118",CA
5776,107,AMERICAN RIVER WATER POLO,16,Girls,2019,AMERICAN RIVER WATER POLO C,C,0.0,AMERICAN RIVER,85,Central California Zone,"4540 American River Dr, Sacramento, CA 95864",CA
5777,108,MODESTOSTANISLAUS WATER POLO,16,Girls,2019,MODESTO/STANISLAUS WATER POLO BLUE (C),C,0.0,MODESTO/STANISLAUS,176,Central California Zone,"641 Norsemen Dr, Modesto, CA 95357",CA
5778,1,LOS ANGELES PREMIER,12,Boys,2019,LOS ANGELES PREMIER A,A,0.0,LOS ANGELES PREMIER,22230,Coastal California Zone,"3700 Coldwater Cayon, Studio City, CA 91604",CA
5779,1,NEWPORT BEACH WATER POLO INC,14,Boys,2019,"NEWPORT BEACH WATER POLO, INC. A",A,0.0,NEWPORT BEACH,20606,Southern Pacific Zone,"600 Irvine Ave, Newport Beach, CA 92663",CA
5780,1,SOCAL,16,Boys,2019,SOCAL BLACK (A),A,0.0,SOCAL,51,Southern Pacific Zone,"1925 Dodge Ave, Santa Ana, CA 92705",CA
5781,1,STANFORD,18,Boys,2019,STANFORD A,A,0.0,STANFORD,570,Pacific Zone,"Avery Aquatic Center, Stanford, CA 94305",CA
5782,2,680,12,Boys,2019,680 RED (A),A,0.0,680,37,Pacific Zone,"1460 S Main St, Walnut Creek, CA 94596",CA
5783,2,680,14,Boys,2019,680 RED (A),A,0.0,680,37,Pacific Zone,"1460 S Main St, Walnut Creek, CA 94596",CA
5784,2,CC UNITED,16,Boys,2019,CC UNITED BLACK (A),A,0.0,CC UNITED,19137,Pacific Zone,"300 Moraga Road, Moraga, CA 94556",CA
5785,2,LOS ANGELES PREMIER,18,Boys,2019,LOS ANGELES PREMIER,A,0.0,LOS ANGELES PREMIER,22230,Coastal California Zone,"3700 Coldwater Cayon, Studio City, CA 91604",CA
5786,3,NORTHWOOD,12,Boys,2019,NORTHWOOD,A,0.0,NORTH IRVINE,1834,Southern Pacific Zone,"4515 Portola Pkwy, Irvine, CA 92620",CA
5787,3,VANGUARD,14,Boys,2019,VANGUARD BLUE (A),A,0.0,VANGUARD,17185,Southern Pacific Zone,"2301 W Mac, Santa Ana, CA 92704",CA
5788,3,VANGUARD,16,Boys,2019,VANGUARD BLUE (A),A,0.0,VANGUARD,17185,Southern Pacific Zone,"2301 W Mac, Santa Ana, CA 92704",CA
5789,3,CC UNITED,18,Boys,2019,CC UNITED BLACK (A),A,0.0,CC UNITED,19137,Pacific Zone,"300 Moraga Road, Moraga, CA 94556",CA
5790,4,NEWPORT BEACH WATER POLO INC,12,Boys,2019,"NEWPORT BEACH WATER POLO, INC. A",A,0.0,NEWPORT BEACH,20606,Southern Pacific Zone,"600 Irvine Ave, Newport Beach, CA 92663",CA
5791,4,OCWPC,14,Boys,2019,OCWPC BLUE (A),A,0.0,ORANGE COUNTY,17818,Southern Pacific Zone,"33333 Golden Lantern, Dana Point, CA 92629",CA
5792,4,TROJAN WATER POLO CARDINAL,16,Boys,2019,TROJAN WATER POLO CARDINAL (A),A,0.0,TROJAN CA,87,Coastal California Zone,"W 34th St1026 West 34th St, Los Angeles, CA 90089",CA
5793,4,LAMORINDA TEAM,18,Boys,2019,LAMORINDA - BLUE TEAM,A,0.0,LAMORINDA,1309,Pacific Zone,"1200 Pleasant Hill Road, Lafayette, CA 94549",CA
5794,5,SAN DIEGO SHORES,12,Boys,2019,SAN DIEGO SHORES,A,0.0,SAN DIEGO SHORES,1156,Pacific Southwest Zone,"7607 La Jolla Blvd, La Jolla, CA 92115",CA
5795,5,DEL MAR WATER POLO,14,Boys,2019,DEL MAR WATER POLO A,A,0.0,DEL MAR,18227,Pacific Southwest Zone,"5555 Del Mar Heights Rd, San Diego, CA 92130",CA
5796,5,SAN DIEGO SHORES,16,Boys,2019,SAN DIEGO SHORES A,A,0.0,SAN DIEGO SHORES,1156,Pacific Southwest Zone,"7607 La Jolla Blvd, La Jolla, CA 92115",CA
5797,5,NEWPORT BEACH WATER POLO INC,18,Boys,2019,"NEWPORT BEACH WATER POLO, INC.",A,0.0,NEWPORT BEACH,20606,Southern Pacific Zone,"600 Irvine Ave, Newport Beach, CA 92663",CA
5798,6,PRIDE WATER POLO ACADEMY,12,Boys,2019,PRIDE WATER POLO ACADEMY,A,0.0,PRIDE,25981,Coastal California Zone,"31749 La Tienda Road, Westlake Village, CA 91362",CA
5799,6,GREENWICH AQUATICS,14,Boys,2019,GREENWICH AQUATICS BLUE (A),A,0.0,GREENWICH,17825,Northeast Zone,"50 East Putnam Avenue, Greenwich, CT 06830",CT
5800,6,GREENWICH AQUATICS,16,Boys,2019,GREENWICH AQUATICS BLUE (A),A,0.0,GREENWICH,17825,Northeast Zone,"50 East Putnam Avenue, Greenwich, CT 06830",CT
5801,6,OCWPC,18,Boys,2019,OCWPC BLUE (A),A,0.0,ORANGE COUNTY,17818,Southern Pacific Zone,"33333 Golden Lantern, Dana Point, CA 92629",CA
5802,7,GREENWICH AQUATICS,12,Boys,2019,GREENWICH AQUATICS BLUE (A),A,0.0,GREENWICH,17825,Northeast Zone,"50 East Putnam Avenue, Greenwich, CT 06830",CT
5803,7,ROSE BOWL,14,Boys,2019,ROSE BOWL RED (A),A,0.0,ROSE BOWL,341,Coastal California Zone,"360 N Arroyo Boulevard, Pasadena, CA 91103",CA
5804,7,LAMORINDA TEAM,16,Boys,2019,LAMORINDA - BLUE TEAM,A,0.0,LAMORINDA,1309,Pacific Zone,"1200 Pleasant Hill Road, Lafayette, CA 94549",CA
5805,7,SOCAL,18,Boys,2019,SOCAL BLACK (A),A,0.0,SOCAL,51,Southern Pacific Zone,"1925 Dodge Ave, Santa Ana, CA 92705",CA
5806,8,TROJAN WATER POLO CARDINAL,12,Boys,2019,TROJAN WATER POLO CARDINAL (A),A,0.0,TROJAN CA,87,Coastal California Zone,"W 34th St1026 West 34th St, Los Angeles, CA 90089",CA
5807,8,TROJAN WATER POLO CARDINAL,14,Boys,2019,TROJAN WATER POLO CARDINAL (A),A,0.0,TROJAN CA,87,Coastal California Zone,"W 34th St1026 West 34th St, Los Angeles, CA 90089",CA
5808,8,PV WATER POLO CLUB,16,Boys,2019,P.V. WATER POLO CLUB RED (A),A,0.0,PV,17088,Coastal California Zone,"600 Cloyden Road, Palos Verdes Estates, CA 90274",CA
5809,8,WEST VALLEY WATER POLO,18,Boys,2019,WEST VALLEY WATER POLO GOLD (A),A,0.0,WEST VALLEY,23,Pacific Zone,"35353 Truman Ave, Mountain View, CA 94040",CA
5810,9,VANGUARD AQUATICS,12,Boys,2019,VANGUARD AQUATICS,A,0.0,VANGUARD,17185,Southern Pacific Zone,"2301 W Mac, Santa Ana, CA 92704",CA
5811,9,LOS ANGELES PREMIER,14,Boys,2019,LOS ANGELES PREMIER A,A,0.0,LOS ANGELES PREMIER,22230,Coastal California Zone,"3700 Coldwater Cayon, Studio City, CA 91604",CA
5812,9,ROSE BOWL,16,Boys,2019,ROSE BOWL RED (A),A,0.0,ROSE BOWL,341,Coastal California Zone,"360 N Arroyo Boulevard, Pasadena, CA 91103",CA
5813,9,DEL MAR WATER POLO,18,Boys,2019,DEL MAR WATER POLO,A,0.0,DEL MAR,18227,Pacific Southwest Zone,"5555 Del Mar Heights Rd, San Diego, CA 92130",CA
5814,10,CC UNITED,12,Boys,2019,CC UNITED BLACK (A),A,0.0,CC UNITED,19137,Pacific Zone,"300 Moraga Road, Moraga, CA 94556",CA
5815,10,FOOTHILL,14,Boys,2019,FOOTHILL RED (A),A,0.0,FOOTHILL,16519,Coastal California Zone,"575 N Amherst Ave, Claremont, CA 91711",CA
5816,10,SHORE AQUATICS,16,Boys,2019,SHORE AQUATICS RED (A),A,0.0,SHORE,892,Coastal California Zone,"1250 Bellflower Blvd, Long Beach, CA 90840",CA
5817,10,SAN JOSE WATER POLO FOUNDATION,18,Boys,2019,SAN JOSE WATER POLO FOUNDATION,A,0.0,SAN JOSE,30505,Pacific Zone,"960 Hedding St, San Jose, CA 95126",CA
5818,11,FOOTHILL,12,Boys,2019,FOOTHILL RED (A),A,0.0,FOOTHILL,16519,Coastal California Zone,"575 N Amherst Ave, Claremont, CA 91711",CA
5819,11,SHAQ,14,Boys,2019,SHAQ A,A,0.0,SLEEPY HOLLOW,18329,Pacific Zone,"1327 Sir Francis Drake Blvd, San Anselmo, CA 94960",CA
5820,11,TUSTINIRVINE PATRIOT AQUATICS,16,Boys,2019,TUSTIN-IRVINE PATRIOT AQUATICS A,A,0.0,TUSTIN-IRVINE PATRIOT,23572,Southern Pacific Zone,"3588 Bryan Ave, Irvine, CA 92602",CA
5821,11,PRIDE WATER POLO ACADEMY,18,Boys,2019,PRIDE WATER POLO ACADEMY,A,0.0,PRIDE,25981,Coastal California Zone,"31749 La Tienda Road, Westlake Village, CA 91362",CA
5822,12,SOCAL,12,Boys,2019,SOCAL BLACK (A),A,0.0,SOCAL,51,Southern Pacific Zone,"1925 Dodge Ave, Santa Ana, CA 92705",CA
5823,12,SOCAL,14,Boys,2019,SOCAL BLACK (A),A,0.0,SOCAL,51,Southern Pacific Zone,"1925 Dodge Ave, Santa Ana, CA 92705",CA
5824,12,CARLSBAD WATER POLO,16,Boys,2019,CARLSBAD WATER POLO,A,0.0,CARLSBAD,1634,Pacific Southwest Zone,"225 Monroe Street, Carlsbad, CA 92008",CA
5825,12,SAN DIEGO SHORES,18,Boys,2019,SAN DIEGO SHORES A,A,0.0,SAN DIEGO SHORES,1156,Pacific Southwest Zone,"7607 La Jolla Blvd, La Jolla, CA 92115",CA
5826,13,ROSE BOWL,12,Boys,2019,ROSE BOWL RED (A),A,0.0,ROSE BOWL,341,Coastal California Zone,"360 N Arroyo Boulevard, Pasadena, CA 91103",CA
5827,13,HUNTINGTON BEACH,14,Boys,2019,HUNTINGTON BEACH ORANGE (A),A,0.0,HUNTINGTON BEACH,168,Southern Pacific Zone,"1905 Main Street, Huntington Beach, CA 92648",CA
5828,13,SOCAL,16,Boys,2019,SOCAL GOLD (B),B,0.0,SOCAL,51,Southern Pacific Zone,"1925 Dodge Ave, Santa Ana, CA 92705",CA
5829,13,TROJAN WATER POLO,18,Boys,2019,TROJAN WATER POLO,A,0.0,TROJAN CA,87,Coastal California Zone,"W 34th St1026 West 34th St, Los Angeles, CA 90089",CA
5830,14,LAMORINDA TEAM,12,Boys,2019,LAMORINDA - BLUE TEAM,A,0.0,LAMORINDA,1309,Pacific Zone,"1200 Pleasant Hill Road, Lafayette, CA 94549",CA
5831,14,LA JOLLA WATER POLO,14,Boys,2019,LA JOLLA WATER POLO A,A,0.0,LA JOLLA UNITED,1654,Pacific Southwest Zone,"800 Nautilus Street, La Jolla, CA 92037",CA
5832,14,ORWP,16,Boys,2019,ORWP,A,0.0,OLIMPIAKAN RESERVNER ORWP,1344,Coastal California Zone,"1440 E Broadway, Glendale, CA 91205",CA
5833,14,ROYAL 559,18,Boys,2019,ROYAL 559 A,A,0.0,ROYAL 559,30218,Central California Zone,"1070 E Teague, Fresno, CA 93611",CA
5834,15,STANFORD,12,Boys,2019,STANFORD A,A,0.0,STANFORD,570,Pacific Zone,"Avery Aquatic Center, Stanford, CA 94305",CA
5835,15,STANFORD,14,Boys,2019,STANFORD A,A,0.0,STANFORD,570,Pacific Zone,"Avery Aquatic Center, Stanford, CA 94305",CA
5836,15,STANFORD,16,Boys,2019,STANFORD A,A,0.0,STANFORD,570,Pacific Zone,"Avery Aquatic Center, Stanford, CA 94305",CA
5837,15,VANGUARD,18,Boys,2019,VANGUARD RED A,A,0.0,VANGUARD,17185,Southern Pacific Zone,"2301 W Mac, Santa Ana, CA 92704",CA
5838,16,COSTA MESA AQUATICS,12,Boys,2019,COSTA MESA AQUATICS A,A,0.0,COSTA MESA,7,Southern Pacific Zone,"2650 Fairview Rd, Costa Mesa, CA 92626",CA
5839,16,ADMIRAL WATER POLO FOUNDATION,14,Boys,2019,ADMIRAL WATER POLO FOUNDATION,A,0.0,ADMIRAL,25904,Coastal California Zone,"13847 Earlham Dr, Whittier, CA 90602",CA
5840,16,AMERICAN RIVER WATER POLO,16,Boys,2019,AMERICAN RIVER WATER POLO A,A,0.0,AMERICAN RIVER,85,Central California Zone,"4540 American River Dr, Sacramento, CA 95864",CA
5841,16,AETOS WPC,18,Boys,2019,AETOS WPC,A,0.0,AETOS,30804,Southern Pacific Zone,"22062 Antonio Parkway, Rancho Santa Margarita, CA 92688",CA
5842,17,MID VALLEY WATER POLO,12,Boys,2019,MID VALLEY WATER POLO,A,0.0,MID VALLEY,1351,Coastal California Zone,"111 Mildred St, El Monte, CA 91731",CA
5843,17,LAMORINDA TEAM,14,Boys,2019,LAMORINDA - BLUE TEAM,A,0.0,LAMORINDA,1309,Pacific Zone,"1200 Pleasant Hill Road, Lafayette, CA 94549",CA
5844,17,SAN JOSE WATER POLO FOUNDATION,16,Boys,2019,SAN JOSE WATER POLO FOUNDATION A,A,0.0,SAN JOSE,30505,Pacific Zone,"960 Hedding St, San Jose, CA 95126",CA
5845,17,LA JOLLA WATER POLO,18,Boys,2019,LA JOLLA WATER POLO,A,0.0,LA JOLLA UNITED,1654,Pacific Southwest Zone,"800 Nautilus Street, La Jolla, CA 92037",CA
5846,18,COMMERCE AQUATICS,12,Boys,2019,COMMERCE AQUATICS,A,0.0,COMMERCE,24,Coastal California Zone,"5600 Harbor St, Commerce, CA 90040",CA
5847,18,PV WATER POLO CLUB,14,Boys,2019,P.V. WATER POLO CLUB RED (A),A,0.0,PV,17088,Coastal California Zone,"600 Cloyden Road, Palos Verdes Estates, CA 90274",CA
5848,18,REDLANDS RENEGADES,16,Boys,2019,REDLANDS RENEGADES A,A,0.0,REDLANDS RENEGADES,774,Southern Pacific Zone,"31000 Colton Avenue, Redlands, CA 92374",CA
5849,18,NORTHWOOD HS,18,Boys,2019,NORTHWOOD RED (HS),A,0.0,NORTH IRVINE,1834,Southern Pacific Zone,"4515 Portola Pkwy, Irvine, CA 92620",CA
5850,19,SAN JOSE EXPRESS WATER POLO,12,Boys,2019,SAN JOSE EXPRESS WATER POLO A,A,0.0,SAN JOSE EXPRESS,25911,Pacific Zone,"500 Saratoga Ave, San Jose, CA 95130",CA
5851,19,SAN DIEGO SHORES,14,Boys,2019,SAN DIEGO SHORES A,A,0.0,SAN DIEGO SHORES,1156,Pacific Southwest Zone,"7607 La Jolla Blvd, La Jolla, CA 92115",CA
5852,19,OCWPC,16,Boys,2019,OCWPC BLUE (A),A,0.0,ORANGE COUNTY,17818,Southern Pacific Zone,"33333 Golden Lantern, Dana Point, CA 92629",CA
5853,19,SANTA BARBARA 805,18,Boys,2019,SANTA BARBARA 805,A,0.0,SANTA BARBARA 805,26251,Coastal California Zone,"7266 Alameda Ave, Goleta, CA 93117",CA
5854,20,HUNTINGTON BEACH,12,Boys,2019,HUNTINGTON BEACH ORANGE (A),A,0.0,HUNTINGTON BEACH,168,Southern Pacific Zone,"1905 Main Street, Huntington Beach, CA 92648",CA
5855,20,CHAWP,14,Boys,2019,CHAWP WHITE (A),A,0.0,CHAWP,1281,Southern Pacific Zone,"2605 Temescal Ave, Norco, CA 92860",CA
5856,20,SAN FRANCISCO WATER POLO CLUB WARRIORS,16,Boys,2019,SAN FRANCISCO WATER POLO CLUB WARRIORS A,A,0.0,SAN FRANCISCO WARRIORS,31681,Pacific Zone,"2155 37th Ave, San Francisco, CA 94116",CA
5857,20,VANGUARD,18,Boys,2019,VANGUARD BLUE (A),A,0.0,VANGUARD,17185,Southern Pacific Zone,"2301 W Mac, Santa Ana, CA 92704",CA
5858,21,IMPERIAL WATER POLO CLUB,12,Boys,2019,IMPERIAL WATER POLO CLUB,A,0.0,IMPERIAL,33808,Southern Pacific Zone,"20402 Newport Coast Dr, Newport Coast, CA 92657",CA
5859,21,ARROYO GRANDE WATER POLO,14,Boys,2019,ARROYO GRANDE WATER POLO A,A,0.0,ARROYO GRANDE,21063,Central California Zone,"495 Valley Rd, Arroyo Grande, CA 93420",CA
5860,21,LOS ANGELES PREMIER,16,Boys,2019,LOS ANGELES PREMIER,A,0.0,LOS ANGELES PREMIER,22230,Coastal California Zone,"3700 Coldwater Cayon, Studio City, CA 91604",CA
5861,21,NORTH SAN DIEGO STARS,18,Boys,2019,NORTH SAN DIEGO STARS,A,0.0,NORTH SAN DIEGO STARS,1371,Pacific Southwest Zone,"101 Wave Drive, Vista, CA 92083",CA
5862,22,DEL MAR WATER POLO,12,Boys,2019,DEL MAR WATER POLO A,A,0.0,DEL MAR,18227,Pacific Southwest Zone,"5555 Del Mar Heights Rd, San Diego, CA 92130",CA
5863,22,CC UNITED,14,Boys,2019,CC UNITED BLACK (A),A,0.0,CC UNITED,19137,Pacific Zone,"300 Moraga Road, Moraga, CA 94556",CA
5864,22,DEL MAR WATER POLO,16,Boys,2019,DEL MAR WATER POLO A,A,0.0,DEL MAR,18227,Pacific Southwest Zone,"5555 Del Mar Heights Rd, San Diego, CA 92130",CA
5865,22,SOUTH COAST,18,Boys,2019,SOUTH COAST RED (A),A,0.0,SOUTH COAST,35,Coastal California Zone,"60 W Olson Rd3400thousand Oaks, C, Thousand Oaks, CA 91360",CA
5866,23,OCWPC,12,Boys,2019,OCWPC,A,0.0,ORANGE COUNTY,17818,Southern Pacific Zone,"33333 Golden Lantern, Dana Point, CA 92629",CA
5867,23,SAN JOSE WATER POLO FOUNDATION,14,Boys,2019,SAN JOSE WATER POLO FOUNDATION A,A,0.0,SAN JOSE,30505,Pacific Zone,"960 Hedding St, San Jose, CA 95126",CA
5868,23,DAVIS WATER POLO,16,Boys,2019,DAVIS WATER POLO,A,0.0,DAVIS,79,Central California Zone,"One Shields Avenue, Davis, CA 95616",CA
5869,23,CDM AQUATICS,18,Boys,2019,CDM AQUATICS BLUE (A),A,0.0,CDM,26,Southern Pacific Zone,"2101 East Bluff Dr, Newport Beach, CA 92660",CA
5870,24,SHAQ,12,Boys,2019,SHAQ,A,0.0,SLEEPY HOLLOW,18329,Pacific Zone,"1327 Sir Francis Drake Blvd, San Anselmo, CA 94960",CA
5871,24,SHORE AQUATICS,14,Boys,2019,SHORE AQUATICS RED (A),A,0.0,SHORE,892,Coastal California Zone,"1250 Bellflower Blvd, Long Beach, CA 90840",CA
5872,24,MOUNTAIN PREMIER WATER POLO,16,Boys,2019,MOUNTAIN PREMIER WATER POLO,A,0.0,MOUNTAIN PREMIER,34474,Mountain Zone,"2465 W Kilby Rd, Park City, UT 84098",UT
5873,24,SHAQ,18,Boys,2019,SHAQ A,A,0.0,SLEEPY HOLLOW,18329,Pacific Zone,"1327 Sir Francis Drake Blvd, San Anselmo, CA 94960",CA
5874,25,Y PRO WATER POLO,12,Boys,2019,Y PRO WATER POLO,A,0.0,Y PRO,21571,Northeast Zone,"3495 Nostrand Ave, Brookyln, NY 11229",NY
5875,25,CAPITAL DC WATER POLO CLUB,14,Boys,2019,CAPITAL DC WATER POLO CLUB,A,0.0,CAPITAL DC,30226,Northeast Zone,"1301 North Stafford Street, Arlington, VA 22201",VA
5876,25,NEWPORT BEACH WATER POLO INC,16,Boys,2019,"NEWPORT BEACH WATER POLO, INC.",A,0.0,NEWPORT BEACH,20606,Southern Pacific Zone,"600 Irvine Ave, Newport Beach, CA 92663",CA
5877,25,GREENWICH AQUATICS,18,Boys,2019,GREENWICH AQUATICS,A,0.0,GREENWICH,17825,Northeast Zone,"50 East Putnam Avenue, Greenwich, CT 06830",CT
5878,26,CHAWP,12,Boys,2019,CHAWP,A,0.0,CHAWP,1281,Southern Pacific Zone,"2605 Temescal Ave, Norco, CA 92860",CA
5879,26,TUSTINIRVINE PATRIOT AQUATICS,14,Boys,2019,TUSTIN-IRVINE PATRIOT AQUATICS,A,0.0,TUSTIN-IRVINE PATRIOT,23572,Southern Pacific Zone,"3588 Bryan Ave, Irvine, CA 92602",CA
5880,26,LA JOLLA WATER POLO,16,Boys,2019,LA JOLLA WATER POLO A,A,0.0,LA JOLLA UNITED,1654,Pacific Southwest Zone,"800 Nautilus Street, La Jolla, CA 92037",CA
5881,26,TRIDENT WATER POLO,18,Boys,2019,TRIDENT WATER POLO,A,0.0,TRIDENT,30238,Southwest Zone,"10600 Preston Rd, Dallas, TX 75230",TX
5882,27,AMERICAN RIVER WATER POLO,12,Boys,2019,AMERICAN RIVER WATER POLO,A,0.0,AMERICAN RIVER,85,Central California Zone,"4540 American River Dr, Sacramento, CA 95864",CA
5883,27,NORTHWEST ORCAS WATER POLO,14,Boys,2019,NORTHWEST ORCAS WATER POLO,A,0.0,NORTHWEST ORCAS,23472,Pacific Northwest & Hawaii Zone,"5464 119th Ave Se, Bellevue, WA 98006",WA
5884,27,ROYAL 559,16,Boys,2019,ROYAL 559 A,A,0.0,ROYAL 559,30218,Central California Zone,"1070 E Teague, Fresno, CA 93611",CA
